	identifier	file	clip	clip_soft	scale	sum_stat	strand_pair	description	assay	source	group
2337	ENCFF779YFX	path/to/data/ENCFF779YFX.w5	128	32	2.0	mean	2337	CHIP:SAP30:H1-hESC	chip	encode	SAP30
2338	ENCFF008SLD	path/to/data/ENCFF008SLD.w5	128	32	2.0	mean	2338	CHIP:SUZ12:H1-hESC	chip	encode	SUZ12
2339	ENCFF151HDM	path/to/data/ENCFF151HDM.w5	128	32	2.0	mean	2339	CHIP:CREBBP:K562	chip	encode	CREBBP
2340	ENCFF952ESR	path/to/data/ENCFF952ESR.w5	128	32	2.0	mean	2340	CHIP:CBX3:K562	chip	encode	CBX3
2341	ENCFF624BHU	path/to/data/ENCFF624BHU.w5	128	32	2.0	mean	2341	CHIP:KAT2B:K562	chip	encode	KAT2B
2342	ENCFF563TWG	path/to/data/ENCFF563TWG.w5	128	32	2.0	mean	2342	CHIP:SIRT6:K562	chip	encode	SIRT6
2343	ENCFF208PNQ	path/to/data/ENCFF208PNQ.w5	128	32	2.0	mean	2343	CHIP:SUZ12:K562	chip	encode	SUZ12
2344	ENCFF744LTW	path/to/data/ENCFF744LTW.w5	128	32	2.0	mean	2344	CHIP:CTCF:A549 treated with 100 nM dexamethasone for 1 hour	chip	encode	CTCF
2345	ENCFF152JNI	path/to/data/ENCFF152JNI.w5	128	32	2.0	mean	2345	CHIP:H2AFZ:A549 treated with 0.02% ethanol for 1 hour	chip	encode	H2AFZ
2346	ENCFF681WFO	path/to/data/ENCFF681WFO.w5	128	32	2.0	mean	2346	CHIP:H3K27ac:A549 treated with 0.02% ethanol for 1 hour	chip	encode	H3K27ac
2347	ENCFF069CME	path/to/data/ENCFF069CME.w5	128	32	2.0	mean	2347	CHIP:H3K27me3:A549 treated with 0.02% ethanol for 1 hour	chip	encode	H3K27me3
2348	ENCFF151OKU	path/to/data/ENCFF151OKU.w5	128	32	2.0	mean	2348	CHIP:H3K4me1:A549 treated with 0.02% ethanol for 1 hour	chip	encode	H3K4me1
2349	ENCFF916SWF	path/to/data/ENCFF916SWF.w5	128	32	2.0	mean	2349	CHIP:H3K9me3:A549 treated with 0.02% ethanol for 1 hour	chip	encode	H3K9me3
2350	ENCFF417UUX	path/to/data/ENCFF417UUX.w5	128	32	2.0	mean	2350	CHIP:H4K20me1:A549 treated with 0.02% ethanol for 1 hour	chip	encode	H4K20me1
2351	ENCFF696PMM	path/to/data/ENCFF696PMM.w5	128	32	2.0	mean	2351	CHIP:H3K27ac:B cell female adult (27 years)	chip	encode	H3K27ac
2352	ENCFF489CQP	path/to/data/ENCFF489CQP.w5	128	32	2.0	mean	2352	CHIP:EP300:H1-hESC	chip	encode	EP300
2353	ENCFF822ZVD	path/to/data/ENCFF822ZVD.w5	128	32	2.0	mean	2353	CHIP:SIRT6:H1-hESC	chip	encode	SIRT6
2354	ENCFF100AEJ	path/to/data/ENCFF100AEJ.w5	128	32	2.0	mean	2354	CHIP:SETDB1:K562	chip	encode	SETDB1
2355	ENCFF031CXE	path/to/data/ENCFF031CXE.w5	128	32	2.0	mean	2355	CHIP:CTCF:B cell female adult (27 years) and female adult (43 years)	chip	encode	CTCF
2356	ENCFF883JHY	path/to/data/ENCFF883JHY.w5	128	32	2.0	mean	2356	CHIP:H2AFZ:B cell female adult (27 years) and female adult (43 years)	chip	encode	H2AFZ
2357	ENCFF945VIU	path/to/data/ENCFF945VIU.w5	128	32	2.0	mean	2357	CHIP:H3K4me2:B cell female adult (27 years) and female adult (43 years)	chip	encode	H3K4me2
2358	ENCFF575OWE	path/to/data/ENCFF575OWE.w5	128	32	2.0	mean	2358	CHIP:CHD7:H1-hESC	chip	encode	CHD7
2359	ENCFF948IYF	path/to/data/ENCFF948IYF.w5	128	32	2.0	mean	2359	CHIP:HDAC2:H1-hESC	chip	encode	HDAC2
2360	ENCFF916KLB	path/to/data/ENCFF916KLB.w5	128	32	2.0	mean	2360	CHIP:KDM4A:H1-hESC	chip	encode	KDM4A
2361	ENCFF813CWF	path/to/data/ENCFF813CWF.w5	128	32	2.0	mean	2361	CHIP:WHSC1:K562	chip	encode	WHSC1
2362	ENCFF640PJT	path/to/data/ENCFF640PJT.w5	128	32	2.0	mean	2362	CHIP:H3K27ac:A549 treated with 100 nM dexamethasone for 1 hour	chip	encode	H3K27ac
2363	ENCFF435QBI	path/to/data/ENCFF435QBI.w5	128	32	2.0	mean	2363	CHIP:H3K4me2:A549 treated with 0.02% ethanol for 1 hour	chip	encode	H3K4me2
2364	ENCFF572IZL	path/to/data/ENCFF572IZL.w5	128	32	2.0	mean	2364	CHIP:H4K20me1:B cell female adult (27 years)	chip	encode	H4K20me1
2365	ENCFF240XIO	path/to/data/ENCFF240XIO.w5	128	32	2.0	mean	2365	CHIP:FOXP2:SK-N-MC	chip	encode	FOXP2
2366	ENCFF600UCV	path/to/data/ENCFF600UCV.w5	128	32	2.0	mean	2366	CHIP:POLR2A:GM12878	chip	encode	POLR2A
2367	ENCFF839SCO	path/to/data/ENCFF839SCO.w5	128	32	2.0	mean	2367	CHIP:SRF:GM12878	chip	encode	SRF
2368	ENCFF557SNT	path/to/data/ENCFF557SNT.w5	128	32	2.0	mean	2368	CHIP:REST:GM12878	chip	encode	REST
2369	ENCFF344JQP	path/to/data/ENCFF344JQP.w5	128	32	2.0	mean	2369	CHIP:USF1:GM12878	chip	encode	USF1
2370	ENCFF009FVW	path/to/data/ENCFF009FVW.w5	128	32	2.0	mean	2370	CHIP:JUND:HepG2	chip	encode	JUND
2371	ENCFF746QKY	path/to/data/ENCFF746QKY.w5	128	32	2.0	mean	2371	CHIP:SIN3A:HepG2	chip	encode	SIN3A
2372	ENCFF924RJY	path/to/data/ENCFF924RJY.w5	128	32	2.0	mean	2372	CHIP:USF1:HepG2	chip	encode	USF1
2373	ENCFF144IVU	path/to/data/ENCFF144IVU.w5	128	32	2.0	mean	2373	CHIP:POLR2A:HeLa-S3	chip	encode	POLR2A
2374	ENCFF535BIH	path/to/data/ENCFF535BIH.w5	128	32	2.0	mean	2374	CHIP:PBX3:GM12878	chip	encode	PBX3
2375	ENCFF105MPH	path/to/data/ENCFF105MPH.w5	128	32	2.0	mean	2375	CHIP:TAF1:GM12878	chip	encode	TAF1
2376	ENCFF424MMT	path/to/data/ENCFF424MMT.w5	128	32	2.0	mean	2376	CHIP:BATF:GM12878	chip	encode	BATF
2377	ENCFF107LDM	path/to/data/ENCFF107LDM.w5	128	32	2.0	mean	2377	CHIP:EBF1:GM12878	chip	encode	EBF1
2378	ENCFF185INW	path/to/data/ENCFF185INW.w5	128	32	2.0	mean	2378	CHIP:IRF4:GM12878	chip	encode	IRF4
2379	ENCFF481DWO	path/to/data/ENCFF481DWO.w5	128	32	2.0	mean	2379	CHIP:TCF12:GM12878	chip	encode	TCF12
2380	ENCFF898IWR	path/to/data/ENCFF898IWR.w5	128	32	2.0	mean	2380	CHIP:BCL11A:GM12878	chip	encode	BCL11A
2381	ENCFF399SZY	path/to/data/ENCFF399SZY.w5	128	32	2.0	mean	2381	CHIP:EP300:GM12878	chip	encode	EP300
2382	ENCFF806TFL	path/to/data/ENCFF806TFL.w5	128	32	2.0	mean	2382	CHIP:ZBTB33:GM12878	chip	encode	ZBTB33
2383	ENCFF702MTT	path/to/data/ENCFF702MTT.w5	128	32	2.0	mean	2383	CHIP:PAX5:GM12878	chip	encode	PAX5
2384	ENCFF834YUX	path/to/data/ENCFF834YUX.w5	128	32	2.0	mean	2384	CHIP:NR3C1:A549 treated with 500 pM dexamethasone for 1 hour	chip	encode	NR3C1
2385	ENCFF370ILE	path/to/data/ENCFF370ILE.w5	128	32	2.0	mean	2385	CHIP:NR3C1:A549 treated with 50 nM dexamethasone for 1 hour	chip	encode	NR3C1
2386	ENCFF548YOD	path/to/data/ENCFF548YOD.w5	128	32	2.0	mean	2386	CHIP:NR3C1:A549 treated with 5 nM dexamethasone for 1 hour	chip	encode	NR3C1
2387	ENCFF951FGK	path/to/data/ENCFF951FGK.w5	128	32	2.0	mean	2387	CHIP:POLR2A:A549 treated with 0.02% ethanol for 1 hour	chip	encode	POLR2A
2388	ENCFF688CLH	path/to/data/ENCFF688CLH.w5	128	32	2.0	mean	2388	CHIP:POLR2A:A549 treated with 100 nM dexamethasone for 1 hour	chip	encode	POLR2A
2389	ENCFF851GCH	path/to/data/ENCFF851GCH.w5	128	32	2.0	mean	2389	CHIP:PAX5:GM12878	chip	encode	PAX5
2390	ENCFF648WCI	path/to/data/ENCFF648WCI.w5	128	32	2.0	mean	2390	CHIP:REST:H1-hESC	chip	encode	REST
2391	ENCFF379IRQ	path/to/data/ENCFF379IRQ.w5	128	32	2.0	mean	2391	CHIP:POLR2A:H1-hESC	chip	encode	POLR2A
2392	ENCFF689QWC	path/to/data/ENCFF689QWC.w5	128	32	2.0	mean	2392	CHIP:TAF1:H1-hESC	chip	encode	TAF1
2393	ENCFF858SNG	path/to/data/ENCFF858SNG.w5	128	32	2.0	mean	2393	CHIP:FOSL2:HepG2	chip	encode	FOSL2
2394	ENCFF937PQQ	path/to/data/ENCFF937PQQ.w5	128	32	2.0	mean	2394	CHIP:GABPA:HeLa-S3	chip	encode	GABPA
2395	ENCFF147UKA	path/to/data/ENCFF147UKA.w5	128	32	2.0	mean	2395	CHIP:TAF1:HeLa-S3	chip	encode	TAF1
2396	ENCFF174EJM	path/to/data/ENCFF174EJM.w5	128	32	2.0	mean	2396	CHIP:RXRA:HepG2	chip	encode	RXRA
2397	ENCFF069VVC	path/to/data/ENCFF069VVC.w5	128	32	2.0	mean	2397	CHIP:POLR2A:GM12892	chip	encode	POLR2A
2398	ENCFF484MOG	path/to/data/ENCFF484MOG.w5	128	32	2.0	mean	2398	CHIP:POLR2AphosphoS5:GM12892	chip	encode	POLR2AphosphoS5
2399	ENCFF307XCZ	path/to/data/ENCFF307XCZ.w5	128	32	2.0	mean	2399	CHIP:TAF1:GM12892	chip	encode	TAF1
2400	ENCFF655OPV	path/to/data/ENCFF655OPV.w5	128	32	2.0	mean	2400	CHIP:POLR2AphosphoS5:H1-hESC	chip	encode	POLR2AphosphoS5
2401	ENCFF016XRZ	path/to/data/ENCFF016XRZ.w5	128	32	2.0	mean	2401	CHIP:BHLHE40:HepG2	chip	encode	BHLHE40
2402	ENCFF601JOJ	path/to/data/ENCFF601JOJ.w5	128	32	2.0	mean	2402	CHIP:CTCF:HepG2	chip	encode	CTCF
2403	ENCFF647IAI	path/to/data/ENCFF647IAI.w5	128	32	2.0	mean	2403	CHIP:POLR2AphosphoS5:GM12878	chip	encode	POLR2AphosphoS5
2404	ENCFF601RJF	path/to/data/ENCFF601RJF.w5	128	32	2.0	mean	2404	CHIP:POU2F2:GM12891	chip	encode	POU2F2
2405	ENCFF998DST	path/to/data/ENCFF998DST.w5	128	32	2.0	mean	2405	CHIP:SPI1:GM12891	chip	encode	SPI1
2406	ENCFF724GDC	path/to/data/ENCFF724GDC.w5	128	32	2.0	mean	2406	CHIP:POLR2A:GM12891	chip	encode	POLR2A
2407	ENCFF998MBP	path/to/data/ENCFF998MBP.w5	128	32	2.0	mean	2407	CHIP:POLR2AphosphoS5:GM12891	chip	encode	POLR2AphosphoS5
2408	ENCFF630ZKZ	path/to/data/ENCFF630ZKZ.w5	128	32	2.0	mean	2408	CHIP:TAF1:GM12891	chip	encode	TAF1
2409	ENCFF132AXT	path/to/data/ENCFF132AXT.w5	128	32	2.0	mean	2409	CHIP:NR3C1:A549 treated with 0.02% ethanol for 1 hour	chip	encode	NR3C1
2410	ENCFF203IVF	path/to/data/ENCFF203IVF.w5	128	32	2.0	mean	2410	CHIP:BCL11A:H1-hESC	chip	encode	BCL11A
2411	ENCFF665USC	path/to/data/ENCFF665USC.w5	128	32	2.0	mean	2411	CHIP:SIX5:H1-hESC	chip	encode	SIX5
2412	ENCFF256MVQ	path/to/data/ENCFF256MVQ.w5	128	32	2.0	mean	2412	CHIP:SP1:H1-hESC	chip	encode	SP1
2413	ENCFF571JNW	path/to/data/ENCFF571JNW.w5	128	32	2.0	mean	2413	CHIP:SIN3A:H1-hESC	chip	encode	SIN3A
2414	ENCFF715MYQ	path/to/data/ENCFF715MYQ.w5	128	32	2.0	mean	2414	CHIP:TCF12:H1-hESC	chip	encode	TCF12
2415	ENCFF133IZI	path/to/data/ENCFF133IZI.w5	128	32	2.0	mean	2415	CHIP:USF1:H1-hESC	chip	encode	USF1
2416	ENCFF941KEV	path/to/data/ENCFF941KEV.w5	128	32	2.0	mean	2416	CHIP:SRF:H1-hESC	chip	encode	SRF
2417	ENCFF401DOJ	path/to/data/ENCFF401DOJ.w5	128	32	2.0	mean	2417	CHIP:GABPA:H1-hESC	chip	encode	GABPA
2418	ENCFF169OSJ	path/to/data/ENCFF169OSJ.w5	128	32	2.0	mean	2418	CHIP:ESR1:Ishikawa treated with 10 nM estradiol for 1 hour	chip	encode	ESR1
2419	ENCFF185QLG	path/to/data/ENCFF185QLG.w5	128	32	2.0	mean	2419	CHIP:ESR1:Ishikawa treated with 0.02% dimethyl sulfoxide for 1 hour	chip	encode	ESR1
2420	ENCFF341OGJ	path/to/data/ENCFF341OGJ.w5	128	32	2.0	mean	2420	CHIP:EGR1:H1-hESC	chip	encode	EGR1
2421	ENCFF894HFP	path/to/data/ENCFF894HFP.w5	128	32	2.0	mean	2421	CHIP:NR3C1:Ishikawa treated with 100 nM dexamethasone for 1 hour	chip	encode	NR3C1
2422	ENCFF951RXW	path/to/data/ENCFF951RXW.w5	128	32	2.0	mean	2422	CHIP:RXRA:GM12878	chip	encode	RXRA
2423	ENCFF916XGL	path/to/data/ENCFF916XGL.w5	128	32	2.0	mean	2423	CHIP:SIX5:GM12878	chip	encode	SIX5
2424	ENCFF883ERP	path/to/data/ENCFF883ERP.w5	128	32	2.0	mean	2424	CHIP:TCF12:HepG2	chip	encode	TCF12
2425	ENCFF723BZQ	path/to/data/ENCFF723BZQ.w5	128	32	2.0	mean	2425	CHIP:PAX5:GM12891	chip	encode	PAX5
2426	ENCFF955MCC	path/to/data/ENCFF955MCC.w5	128	32	2.0	mean	2426	CHIP:REST:SK-N-SH	chip	encode	REST
2427	ENCFF351OIU	path/to/data/ENCFF351OIU.w5	128	32	2.0	mean	2427	CHIP:GABPA:HepG2	chip	encode	GABPA
2428	ENCFF353IMU	path/to/data/ENCFF353IMU.w5	128	32	2.0	mean	2428	CHIP:REST:HepG2	chip	encode	REST
2429	ENCFF378NKG	path/to/data/ENCFF378NKG.w5	128	32	2.0	mean	2429	CHIP:POLR2A:HepG2	chip	encode	POLR2A
2430	ENCFF066KEN	path/to/data/ENCFF066KEN.w5	128	32	2.0	mean	2430	CHIP:TAF1:HepG2	chip	encode	TAF1
2431	ENCFF464BAU	path/to/data/ENCFF464BAU.w5	128	32	2.0	mean	2431	CHIP:REST:Panc1	chip	encode	REST
2432	ENCFF631ILW	path/to/data/ENCFF631ILW.w5	128	32	2.0	mean	2432	CHIP:REST:PFSK-1	chip	encode	REST
2433	ENCFF995NTI	path/to/data/ENCFF995NTI.w5	128	32	2.0	mean	2433	CHIP:NR3C1:A549 treated with 100 nM dexamethasone for 1 hour	chip	encode	NR3C1
2434	ENCFF468WTB	path/to/data/ENCFF468WTB.w5	128	32	2.0	mean	2434	CHIP:ESR1:T47D treated with 100 nM genistein for 1 hour	chip	encode	ESR1
2435	ENCFF525GZV	path/to/data/ENCFF525GZV.w5	128	32	2.0	mean	2435	CHIP:NR3C1:A549 treated with 0.02% ethanol for 1 hour	chip	encode	NR3C1
2436	ENCFF134SMY	path/to/data/ENCFF134SMY.w5	128	32	2.0	mean	2436	CHIP:RXRA:H1-hESC	chip	encode	RXRA
2437	ENCFF537QIE	path/to/data/ENCFF537QIE.w5	128	32	2.0	mean	2437	CHIP:SP1:HepG2	chip	encode	SP1
2438	ENCFF870HVW	path/to/data/ENCFF870HVW.w5	128	32	2.0	mean	2438	CHIP:BCLAF1:GM12878	chip	encode	BCLAF1
2439	ENCFF103EJS	path/to/data/ENCFF103EJS.w5	128	32	2.0	mean	2439	CHIP:ETS1:GM12878	chip	encode	ETS1
2440	ENCFF373KCT	path/to/data/ENCFF373KCT.w5	128	32	2.0	mean	2440	CHIP:MEF2A:GM12878	chip	encode	MEF2A
2441	ENCFF481EHX	path/to/data/ENCFF481EHX.w5	128	32	2.0	mean	2441	CHIP:ATF3:H1-hESC	chip	encode	ATF3
2442	ENCFF406PYH	path/to/data/ENCFF406PYH.w5	128	32	2.0	mean	2442	CHIP:YY1:H1-hESC	chip	encode	YY1
2443	ENCFF461IPU	path/to/data/ENCFF461IPU.w5	128	32	2.0	mean	2443	CHIP:ATF3:HepG2	chip	encode	ATF3
2444	ENCFF240CAY	path/to/data/ENCFF240CAY.w5	128	32	2.0	mean	2444	CHIP:BCLAF1:K562	chip	encode	BCLAF1
2445	ENCFF709BXS	path/to/data/ENCFF709BXS.w5	128	32	2.0	mean	2445	CHIP:POLR2A:Ishikawa treated with 0.02% dimethyl sulfoxide for 1 hour	chip	encode	POLR2A
2446	ENCFF294KFW	path/to/data/ENCFF294KFW.w5	128	32	2.0	mean	2446	CHIP:YY1:GM12891	chip	encode	YY1
2447	ENCFF491ZOF	path/to/data/ENCFF491ZOF.w5	128	32	2.0	mean	2447	CHIP:EP300:H1-hESC	chip	encode	EP300
2448	ENCFF128BVN	path/to/data/ENCFF128BVN.w5	128	32	2.0	mean	2448	CHIP:JUND:H1-hESC	chip	encode	JUND
2449	ENCFF291YLM	path/to/data/ENCFF291YLM.w5	128	32	2.0	mean	2449	CHIP:ETS1:K562	chip	encode	ETS1
2450	ENCFF811SWR	path/to/data/ENCFF811SWR.w5	128	32	2.0	mean	2450	CHIP:POLR2AphosphoS5:K562	chip	encode	POLR2AphosphoS5
2451	ENCFF079MWL	path/to/data/ENCFF079MWL.w5	128	32	2.0	mean	2451	CHIP:FOXA1:T47D treated with 0.02% dimethyl sulfoxide for 1 hour	chip	encode	FOXA1
2452	ENCFF577EAZ	path/to/data/ENCFF577EAZ.w5	128	32	2.0	mean	2452	CHIP:NR3C1:Ishikawa treated with 0.02% ethanol for 1 hour	chip	encode	NR3C1
2453	ENCFF791XXJ	path/to/data/ENCFF791XXJ.w5	128	32	2.0	mean	2453	CHIP:RAD21:H1-hESC	chip	encode	RAD21
2454	ENCFF529CBU	path/to/data/ENCFF529CBU.w5	128	32	2.0	mean	2454	CHIP:FOXA1:HepG2	chip	encode	FOXA1
2455	ENCFF080FZD	path/to/data/ENCFF080FZD.w5	128	32	2.0	mean	2455	CHIP:HNF4A:HepG2	chip	encode	HNF4A
2456	ENCFF631VAT	path/to/data/ENCFF631VAT.w5	128	32	2.0	mean	2456	CHIP:E2F6:K562	chip	encode	E2F6
2457	ENCFF023DPZ	path/to/data/ENCFF023DPZ.w5	128	32	2.0	mean	2457	CHIP:ESR1:T47D treated with 0.02% dimethyl sulfoxide for 1 hour	chip	encode	ESR1
2458	ENCFF908PGZ	path/to/data/ENCFF908PGZ.w5	128	32	2.0	mean	2458	CHIP:GABPA:K562	chip	encode	GABPA
2459	ENCFF070ERF	path/to/data/ENCFF070ERF.w5	128	32	2.0	mean	2459	CHIP:MAX:K562	chip	encode	MAX
2460	ENCFF876MPC	path/to/data/ENCFF876MPC.w5	128	32	2.0	mean	2460	CHIP:SIN3A:K562	chip	encode	SIN3A
2461	ENCFF871PVZ	path/to/data/ENCFF871PVZ.w5	128	32	2.0	mean	2461	CHIP:RAD21:HepG2	chip	encode	RAD21
2462	ENCFF895YUC	path/to/data/ENCFF895YUC.w5	128	32	2.0	mean	2462	CHIP:YY1:GM12892	chip	encode	YY1
2463	ENCFF160JKQ	path/to/data/ENCFF160JKQ.w5	128	32	2.0	mean	2463	CHIP:TAF7:H1-hESC	chip	encode	TAF7
2464	ENCFF772VBV	path/to/data/ENCFF772VBV.w5	128	32	2.0	mean	2464	CHIP:EP300:HepG2	chip	encode	EP300
2465	ENCFF222GQG	path/to/data/ENCFF222GQG.w5	128	32	2.0	mean	2465	CHIP:CTCF:SK-N-SH treated with 6 uM all-trans-retinoic acid for 48 hours	chip	encode	CTCF
2466	ENCFF087JUG	path/to/data/ENCFF087JUG.w5	128	32	2.0	mean	2466	CHIP:RAD21:SK-N-SH treated with 6 uM all-trans-retinoic acid for 48 hours	chip	encode	RAD21
2467	ENCFF183SML	path/to/data/ENCFF183SML.w5	128	32	2.0	mean	2467	CHIP:YY1:SK-N-SH treated with 6 uM all-trans-retinoic acid for 48 hours	chip	encode	YY1
2468	ENCFF792BDE	path/to/data/ENCFF792BDE.w5	128	32	2.0	mean	2468	CHIP:HDAC2:HepG2	chip	encode	HDAC2
2469	ENCFF961EMF	path/to/data/ENCFF961EMF.w5	128	32	2.0	mean	2469	CHIP:ZBTB7A:K562	chip	encode	ZBTB7A
2470	ENCFF632WIC	path/to/data/ENCFF632WIC.w5	128	32	2.0	mean	2470	CHIP:USF1:SK-N-SH treated with 6 uM all-trans-retinoic acid for 48 hours	chip	encode	USF1
2471	ENCFF023AFF	path/to/data/ENCFF023AFF.w5	128	32	2.0	mean	2471	CHIP:YY1:K562	chip	encode	YY1
2472	ENCFF821PRO	path/to/data/ENCFF821PRO.w5	128	32	2.0	mean	2472	CHIP:SRF:GM12878	chip	encode	SRF
2473	ENCFF735TIA	path/to/data/ENCFF735TIA.w5	128	32	2.0	mean	2473	CHIP:BCL11A:H1-hESC	chip	encode	BCL11A
2474	ENCFF794LVU	path/to/data/ENCFF794LVU.w5	128	32	2.0	mean	2474	CHIP:POLR2AphosphoS5:HCT116	chip	encode	POLR2AphosphoS5
2475	ENCFF089QUB	path/to/data/ENCFF089QUB.w5	128	32	2.0	mean	2475	CHIP:REST:HeLa-S3	chip	encode	REST
2476	ENCFF163CFH	path/to/data/ENCFF163CFH.w5	128	32	2.0	mean	2476	CHIP:FOXA1:HepG2	chip	encode	FOXA1
2477	ENCFF547IOW	path/to/data/ENCFF547IOW.w5	128	32	2.0	mean	2477	CHIP:POLR2A:K562	chip	encode	POLR2A
2478	ENCFF305LHR	path/to/data/ENCFF305LHR.w5	128	32	2.0	mean	2478	CHIP:NANOG:H1-hESC	chip	encode	NANOG
2479	ENCFF331ETG	path/to/data/ENCFF331ETG.w5	128	32	2.0	mean	2479	CHIP:FOSL1:K562	chip	encode	FOSL1
2480	ENCFF384IZU	path/to/data/ENCFF384IZU.w5	128	32	2.0	mean	2480	CHIP:REST:K562	chip	encode	REST
2481	ENCFF313EMB	path/to/data/ENCFF313EMB.w5	128	32	2.0	mean	2481	CHIP:GATA3:T47D treated with 0.02% dimethyl sulfoxide for 1 hour	chip	encode	GATA3
2482	ENCFF916YVI	path/to/data/ENCFF916YVI.w5	128	32	2.0	mean	2482	CHIP:RAD21:GM12878	chip	encode	RAD21
2483	ENCFF979PVN	path/to/data/ENCFF979PVN.w5	128	32	2.0	mean	2483	CHIP:ELF1:HepG2	chip	encode	ELF1
2484	ENCFF336BUE	path/to/data/ENCFF336BUE.w5	128	32	2.0	mean	2484	CHIP:ZBTB33:HepG2	chip	encode	ZBTB33
2485	ENCFF422BSY	path/to/data/ENCFF422BSY.w5	128	32	2.0	mean	2485	CHIP:EGR1:K562	chip	encode	EGR1
2486	ENCFF872HOJ	path/to/data/ENCFF872HOJ.w5	128	32	2.0	mean	2486	CHIP:MEF2C:GM12878	chip	encode	MEF2C
2487	ENCFF473IZV	path/to/data/ENCFF473IZV.w5	128	32	2.0	mean	2487	CHIP:CTCF:H1-hESC	chip	encode	CTCF
2488	ENCFF626IVY	path/to/data/ENCFF626IVY.w5	128	32	2.0	mean	2488	CHIP:FOXA2:HepG2	chip	encode	FOXA2
2489	ENCFF870IIO	path/to/data/ENCFF870IIO.w5	128	32	2.0	mean	2489	CHIP:HNF4G:HepG2	chip	encode	HNF4G
2490	ENCFF665COJ	path/to/data/ENCFF665COJ.w5	128	32	2.0	mean	2490	CHIP:TAF7:K562	chip	encode	TAF7
2491	ENCFF862ATB	path/to/data/ENCFF862ATB.w5	128	32	2.0	mean	2491	CHIP:THAP1:K562	chip	encode	THAP1
2492	ENCFF683NGY	path/to/data/ENCFF683NGY.w5	128	32	2.0	mean	2492	CHIP:YY1:GM12878	chip	encode	YY1
2493	ENCFF641QFU	path/to/data/ENCFF641QFU.w5	128	32	2.0	mean	2493	CHIP:BCL3:GM12878	chip	encode	BCL3
2494	ENCFF640QBB	path/to/data/ENCFF640QBB.w5	128	32	2.0	mean	2494	CHIP:HDAC2:H1-hESC	chip	encode	HDAC2
2495	ENCFF498IQF	path/to/data/ENCFF498IQF.w5	128	32	2.0	mean	2495	CHIP:FOSL1:H1-hESC	chip	encode	FOSL1
2496	ENCFF677ERZ	path/to/data/ENCFF677ERZ.w5	128	32	2.0	mean	2496	CHIP:YY1:HepG2	chip	encode	YY1
2497	ENCFF619WVY	path/to/data/ENCFF619WVY.w5	128	32	2.0	mean	2497	CHIP:ATF3:K562	chip	encode	ATF3
2498	ENCFF072MKT	path/to/data/ENCFF072MKT.w5	128	32	2.0	mean	2498	CHIP:MEF2A:K562	chip	encode	MEF2A
2499	ENCFF619NSR	path/to/data/ENCFF619NSR.w5	128	32	2.0	mean	2499	CHIP:SIX5:K562	chip	encode	SIX5
2500	ENCFF352HRD	path/to/data/ENCFF352HRD.w5	128	32	2.0	mean	2500	CHIP:REST:HepG2	chip	encode	REST
2501	ENCFF567DPU	path/to/data/ENCFF567DPU.w5	128	32	2.0	mean	2501	CHIP:POLR2AphosphoS5:Panc1	chip	encode	POLR2AphosphoS5
2502	ENCFF364BPR	path/to/data/ENCFF364BPR.w5	128	32	2.0	mean	2502	CHIP:REST:PFSK-1	chip	encode	REST
2503	ENCFF689BDC	path/to/data/ENCFF689BDC.w5	128	32	2.0	mean	2503	CHIP:REST:SK-N-SH	chip	encode	REST
2504	ENCFF602NKU	path/to/data/ENCFF602NKU.w5	128	32	2.0	mean	2504	CHIP:POLR2AphosphoS5:SK-N-SH	chip	encode	POLR2AphosphoS5
2505	ENCFF476PLO	path/to/data/ENCFF476PLO.w5	128	32	2.0	mean	2505	CHIP:SIN3A:SK-N-SH	chip	encode	SIN3A
2506	ENCFF238OET	path/to/data/ENCFF238OET.w5	128	32	2.0	mean	2506	CHIP:POLR2AphosphoS5:PFSK-1	chip	encode	POLR2AphosphoS5
2507	ENCFF476BDL	path/to/data/ENCFF476BDL.w5	128	32	2.0	mean	2507	CHIP:SP1:A549 treated with 0.02% ethanol for 1 hour	chip	encode	SP1
2508	ENCFF618STH	path/to/data/ENCFF618STH.w5	128	32	2.0	mean	2508	CHIP:TAF1:A549 treated with 0.02% ethanol for 1 hour	chip	encode	TAF1
2509	ENCFF206RHP	path/to/data/ENCFF206RHP.w5	128	32	2.0	mean	2509	CHIP:POLR2AphosphoS5:HepG2	chip	encode	POLR2AphosphoS5
2510	ENCFF233ZLL	path/to/data/ENCFF233ZLL.w5	128	32	2.0	mean	2510	CHIP:CTCF:K562	chip	encode	CTCF
2511	ENCFF435PZF	path/to/data/ENCFF435PZF.w5	128	32	2.0	mean	2511	CHIP:POLR2AphosphoS5:SK-N-MC	chip	encode	POLR2AphosphoS5
2512	ENCFF882FLP	path/to/data/ENCFF882FLP.w5	128	32	2.0	mean	2512	CHIP:YY1:A549 treated with 0.02% ethanol for 1 hour	chip	encode	YY1
2513	ENCFF705EUJ	path/to/data/ENCFF705EUJ.w5	128	32	2.0	mean	2513	CHIP:ATF3:A549 treated with 0.02% ethanol for 1 hour	chip	encode	ATF3
2514	ENCFF527SIP	path/to/data/ENCFF527SIP.w5	128	32	2.0	mean	2514	CHIP:ELF1:A549 treated with 0.02% ethanol for 1 hour	chip	encode	ELF1
